"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","INDIGENOUS_STATUS","Indigenous status","REGION_DEATHS","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"1","Population","2","Females","5564","55 - 64","4","Indigenous","1","New South Wales","A","Annual","2014","2014",7313,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","1","New South Wales","A","Annual","2015","2015",7632,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","1","New South Wales","A","Annual","2016","2016",8068,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2010","2010",4347,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2011","2011",4626,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2012","2012",4913,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2013","2013",5212,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2014","2014",5502,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2015","2015",5751,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2016","2016",6084,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2010","2010",4928,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2011","2011",5124,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2012","2012",5410,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2013","2013",5745,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2014","2014",6097,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2015","2015",6434,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2016","2016",6707,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2010","2010",902,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2011","2011",970,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2012","2012",1025,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2013","2013",1083,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2014","2014",1122,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2015","2015",1151,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2016","2016",1188,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2010","2010",979,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2011","2011",1029,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2012","2012",1074,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2013","2013",1142,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2014","2014",1221,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2015","2015",1296,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2016","2016",1366,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2010","2010",1983,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2011","2011",2140,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2012","2012",2325,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2013","2013",2502,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2014","2014",2685,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2015","2015",2826,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2016","2016",2979,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2010","2010",2377,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2011","2011",2531,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2012","2012",2666,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2013","2013",2795,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2014","2014",2943,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2015","2015",3119,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2016","2016",3262,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2010","2010",1630,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2011","2011",1720,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2012","2012",1855,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2013","2013",1992,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2014","2014",2133,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2015","2015",2268,,
"1","Population","1","Males","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2016","2016",2404,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2010","2010",1781,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2011","2011",1875,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2012","2012",1992,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2013","2013",2122,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2014","2014",2254,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2015","2015",2374,,
"1","Population","2","Females","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2016","2016",2503,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","1","New South Wales","A","Annual","2010","2010",66,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","1","New South Wales","A","Annual","2011","2011",83,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","1","New South Wales","A","Annual","2012","2012",58,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","1","New South Wales","A","Annual","2013","2013",77,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","1","New South Wales","A","Annual","2014","2014",92,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","1","New South Wales","A","Annual","2015","2015",94,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","1","New South Wales","A","Annual","2016","2016",90,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","1","New South Wales","A","Annual","2010","2010",55,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","1","New South Wales","A","Annual","2011","2011",45,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","1","New South Wales","A","Annual","2012","2012",55,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","1","New South Wales","A","Annual","2013","2013",59,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","1","New South Wales","A","Annual","2014","2014",91,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","1","New South Wales","A","Annual","2015","2015",59,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","1","New South Wales","A","Annual","2016","2016",69,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2010","2010",89,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2011","2011",67,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2012","2012",74,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2013","2013",73,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2014","2014",95,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2015","2015",85,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2016","2016",105,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2010","2010",83,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2011","2011",58,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2012","2012",61,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2013","2013",55,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2014","2014",71,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2015","2015",76,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","3","Queensland","A","Annual","2016","2016",84,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2010","2010",12,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2011","2011",19,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2012","2012",15,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2013","2013",13,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2014","2014",19,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2015","2015",14,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2016","2016",19,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2010","2010",14,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2011","2011",8,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2012","2012",9,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2013","2013",20,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2014","2014",15,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2015","2015",14,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","4","South Australia","A","Annual","2016","2016",14,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2010","2010",43,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2011","2011",47,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2012","2012",52,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2013","2013",58,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2014","2014",55,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2015","2015",50,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2016","2016",65,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2010","2010",35,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2011","2011",33,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2012","2012",41,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2013","2013",43,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2014","2014",52,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2015","2015",42,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","5","Western Australia","A","Annual","2016","2016",44,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2010","2010",55,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2011","2011",38,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2012","2012",60,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2013","2013",41,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2014","2014",61,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2015","2015",50,,
"4","Deaths","1","Males","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2016","2016",51,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2010","2010",34,,
"4","Deaths","2","Females","5564","55 - 64","4","Indigenous","7","Northern Territory","A","Annual","2011","2011",41,,
