"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","ASGS_2011","State/Territory","PROJ_SERIES","Projection series","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"POP_PROJ","Projected population","2","Females","A30","30 - 34","8","Australian Capital Territory","2","Series B","A","Annual","2013","2013",227,,
"POP_PROJ","Projected population","2","Females","A30","30 - 34","8","Australian Capital Territory","2","Series B","A","Annual","2014","2014",242,,
"POP_PROJ","Projected population","2","Females","A30","30 - 34","8","Australian Capital Territory","2","Series B","A","Annual","2015","2015",253,,
"POP_PROJ","Projected population","2","Females","A30","30 - 34","8","Australian Capital Territory","2","Series B","A","Annual","2016","2016",270,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","1","New South Wales","2","Series B","A","Annual","2011","2011",5822,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","1","New South Wales","2","Series B","A","Annual","2012","2012",5497,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","1","New South Wales","2","Series B","A","Annual","2013","2013",5342,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","1","New South Wales","2","Series B","A","Annual","2014","2014",5321,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","1","New South Wales","2","Series B","A","Annual","2015","2015",5390,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","1","New South Wales","2","Series B","A","Annual","2016","2016",5566,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","1","New South Wales","2","Series B","A","Annual","2011","2011",6472,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","1","New South Wales","2","Series B","A","Annual","2012","2012",6165,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","1","New South Wales","2","Series B","A","Annual","2013","2013",5908,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","1","New South Wales","2","Series B","A","Annual","2014","2014",5822,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","1","New South Wales","2","Series B","A","Annual","2015","2015",5826,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","1","New South Wales","2","Series B","A","Annual","2016","2016",5871,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","2","Victoria","2","Series B","A","Annual","2011","2011",1392,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","2","Victoria","2","Series B","A","Annual","2012","2012",1348,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","2","Victoria","2","Series B","A","Annual","2013","2013",1318,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","2","Victoria","2","Series B","A","Annual","2014","2014",1340,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","2","Victoria","2","Series B","A","Annual","2015","2015",1341,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","2","Victoria","2","Series B","A","Annual","2016","2016",1375,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","2","Victoria","2","Series B","A","Annual","2011","2011",1387,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","2","Victoria","2","Series B","A","Annual","2012","2012",1360,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","2","Victoria","2","Series B","A","Annual","2013","2013",1354,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","2","Victoria","2","Series B","A","Annual","2014","2014",1400,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","2","Victoria","2","Series B","A","Annual","2015","2015",1414,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","2","Victoria","2","Series B","A","Annual","2016","2016",1441,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","3","Queensland","2","Series B","A","Annual","2011","2011",5696,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","3","Queensland","2","Series B","A","Annual","2012","2012",5563,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","3","Queensland","2","Series B","A","Annual","2013","2013",5485,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","3","Queensland","2","Series B","A","Annual","2014","2014",5525,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","3","Queensland","2","Series B","A","Annual","2015","2015",5533,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","3","Queensland","2","Series B","A","Annual","2016","2016",5695,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","3","Queensland","2","Series B","A","Annual","2011","2011",6027,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","3","Queensland","2","Series B","A","Annual","2012","2012",5883,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","3","Queensland","2","Series B","A","Annual","2013","2013",5720,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","3","Queensland","2","Series B","A","Annual","2014","2014",5718,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","3","Queensland","2","Series B","A","Annual","2015","2015",5806,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","3","Queensland","2","Series B","A","Annual","2016","2016",5927,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","4","South Australia","2","Series B","A","Annual","2011","2011",1092,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","4","South Australia","2","Series B","A","Annual","2012","2012",1036,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","4","South Australia","2","Series B","A","Annual","2013","2013",1003,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","4","South Australia","2","Series B","A","Annual","2014","2014",1005,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","4","South Australia","2","Series B","A","Annual","2015","2015",1012,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","4","South Australia","2","Series B","A","Annual","2016","2016",1040,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","4","South Australia","2","Series B","A","Annual","2011","2011",1177,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","4","South Australia","2","Series B","A","Annual","2012","2012",1119,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","4","South Australia","2","Series B","A","Annual","2013","2013",1113,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","4","South Australia","2","Series B","A","Annual","2014","2014",1107,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","4","South Australia","2","Series B","A","Annual","2015","2015",1116,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","4","South Australia","2","Series B","A","Annual","2016","2016",1149,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","5","Western Australia","2","Series B","A","Annual","2011","2011",2874,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","5","Western Australia","2","Series B","A","Annual","2012","2012",2723,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","5","Western Australia","2","Series B","A","Annual","2013","2013",2660,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","5","Western Australia","2","Series B","A","Annual","2014","2014",2675,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","5","Western Australia","2","Series B","A","Annual","2015","2015",2683,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","5","Western Australia","2","Series B","A","Annual","2016","2016",2788,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","5","Western Australia","2","Series B","A","Annual","2011","2011",2838,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","5","Western Australia","2","Series B","A","Annual","2012","2012",2787,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","5","Western Australia","2","Series B","A","Annual","2013","2013",2735,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","5","Western Australia","2","Series B","A","Annual","2014","2014",2774,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","5","Western Australia","2","Series B","A","Annual","2015","2015",2835,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","5","Western Australia","2","Series B","A","Annual","2016","2016",2853,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","6","Tasmania","2","Series B","A","Annual","2011","2011",597,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","6","Tasmania","2","Series B","A","Annual","2012","2012",578,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","6","Tasmania","2","Series B","A","Annual","2013","2013",570,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","6","Tasmania","2","Series B","A","Annual","2014","2014",578,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","6","Tasmania","2","Series B","A","Annual","2015","2015",581,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","6","Tasmania","2","Series B","A","Annual","2016","2016",585,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","6","Tasmania","2","Series B","A","Annual","2011","2011",679,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","6","Tasmania","2","Series B","A","Annual","2012","2012",636,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","6","Tasmania","2","Series B","A","Annual","2013","2013",620,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","6","Tasmania","2","Series B","A","Annual","2014","2014",641,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","6","Tasmania","2","Series B","A","Annual","2015","2015",645,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","6","Tasmania","2","Series B","A","Annual","2016","2016",687,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","7","Northern Territory","2","Series B","A","Annual","2011","2011",2386,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","7","Northern Territory","2","Series B","A","Annual","2012","2012",2394,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","7","Northern Territory","2","Series B","A","Annual","2013","2013",2385,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","7","Northern Territory","2","Series B","A","Annual","2014","2014",2378,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","7","Northern Territory","2","Series B","A","Annual","2015","2015",2386,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","7","Northern Territory","2","Series B","A","Annual","2016","2016",2430,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","7","Northern Territory","2","Series B","A","Annual","2011","2011",2460,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","7","Northern Territory","2","Series B","A","Annual","2012","2012",2448,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","7","Northern Territory","2","Series B","A","Annual","2013","2013",2425,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","7","Northern Territory","2","Series B","A","Annual","2014","2014",2425,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","7","Northern Territory","2","Series B","A","Annual","2015","2015",2445,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","7","Northern Territory","2","Series B","A","Annual","2016","2016",2493,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","8","Australian Capital Territory","2","Series B","A","Annual","2011","2011",194,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","8","Australian Capital Territory","2","Series B","A","Annual","2012","2012",185,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","8","Australian Capital Territory","2","Series B","A","Annual","2013","2013",191,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","8","Australian Capital Territory","2","Series B","A","Annual","2014","2014",186,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","8","Australian Capital Territory","2","Series B","A","Annual","2015","2015",185,,
"POP_PROJ","Projected population","1","Males","A35","35 - 39","8","Australian Capital Territory","2","Series B","A","Annual","2016","2016",186,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","8","Australian Capital Territory","2","Series B","A","Annual","2011","2011",179,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","8","Australian Capital Territory","2","Series B","A","Annual","2012","2012",176,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","8","Australian Capital Territory","2","Series B","A","Annual","2013","2013",181,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","8","Australian Capital Territory","2","Series B","A","Annual","2014","2014",181,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","8","Australian Capital Territory","2","Series B","A","Annual","2015","2015",185,,
"POP_PROJ","Projected population","2","Females","A35","35 - 39","8","Australian Capital Territory","2","Series B","A","Annual","2016","2016",192,,
